mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.06675267219543457,0.00695026839876615,0.03257312774658203,0.0015725048266677366,manhattan,1,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.7948768041717801,0.8284112351123821,0.7850965951738084,0.7973295107519381,0.7753471826880777,0.7962303840374335,0.01787846164373281,96,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06010751724243164,0.0025413097450769106,0.012281990051269532,0.0004426293824843135,manhattan,1,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 1, 'KNN__weights': 'distance'}",0.7948768041717801,0.8284112351123821,0.7850965951738084,0.7973295107519381,0.7753471826880777,0.7962303840374335,0.01787846164373281,96,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06732983589172363,0.012584299865251223,0.03908286094665527,0.003462188254366323,manhattan,4,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",0.7892924615804284,0.8238880099578187,0.804416090206425,0.7993956013495689,0.7970234176237765,0.8028060272718321,0.011622165190762366,94,0.8672722719335811,0.8718160193206934,0.8662016929967536,0.8636280856805679,0.8653274000624427,0.8668490939988077,0.002755322187958028
0.0690042495727539,0.012450218333452882,0.01879281997680664,0.0036837806806371844,manhattan,4,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 4, 'KNN__weights': 'distance'}",0.8052467026570591,0.8383132572520058,0.8164807575253813,0.8318975402066826,0.8170768281902603,0.8218012846496942,0.011831995058705658,85,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06319074630737305,0.00838847682567213,0.046528196334838866,0.016717681685715347,manhattan,7,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.8076346196944947,0.8562441685352727,0.8078960556413486,0.8413882565686339,0.8389807912936513,0.8304135777900571,0.019435973474908205,34,0.8662350097874374,0.8770741323299487,0.8640638001215764,0.8663197568817572,0.8634732360022764,0.8674331870245992,0.004952921601576975
0.11603474617004395,0.006512812274816558,0.03900761604309082,0.0014705240751476036,manhattan,7,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 7, 'KNN__weights': 'distance'}",0.8085093971367846,0.8588137573475065,0.8072857116074438,0.8407658001316282,0.8414198156838953,0.8313426807517927,0.02023343583724676,26,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07335381507873535,0.019850414465343847,0.0533257007598877,0.01756979544748693,manhattan,10,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.8111556895908268,0.8622325917165726,0.8118132701699573,0.8431885658534631,0.8047134123917822,0.8266331408132183,0.022275948190576215,57,0.8457235548578369,0.8553211360656097,0.8482198310222652,0.8525325186111457,0.8413364340277557,0.8486266949169226,0.004935841676698092
0.07679014205932617,0.020135730658800578,0.02707185745239258,0.008605118283010919,manhattan,10,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 10, 'KNN__weights': 'distance'}",0.8297681448880495,0.8663510796008029,0.8283606295913,0.845027758460185,0.8295755796815386,0.839822387632807,0.014621169568078757,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06661090850830079,0.00815831463300284,0.044426774978637694,0.00504518599923958,manhattan,13,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.819554905776673,0.8561552118698769,0.8103336662235376,0.8542845938379219,0.8181507747021377,0.8317001808589156,0.019474063043225395,24,0.8518485323046862,0.8590138194892346,0.8535870864405152,0.854574896779524,0.8477145502232675,0.8533477770474456,0.0036782633952982145
0.06510143280029297,0.011977824702349059,0.02174687385559082,0.001114232663463757,manhattan,13,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 13, 'KNN__weights': 'distance'}",0.8244201179858537,0.8575538132684782,0.815233735937648,0.8530827025285599,0.8181201483941392,0.8336896154181431,0.017969856647440146,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06817574501037597,0.010832488583530853,0.04701852798461914,0.0047528504846325054,manhattan,16,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.8064987993282126,0.8496205563250472,0.7957493171339545,0.8556462342836899,0.8128524610858576,0.8240725200673233,0.02403239742127187,73,0.8369735127191944,0.8556733675381206,0.8458472114205533,0.8520174771521295,0.8374658339879003,0.8455954805635795,0.007527266402013272
0.06304287910461426,0.002912784465698623,0.02326359748840332,0.0012625763086361536,manhattan,16,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 16, 'KNN__weights': 'distance'}",0.8167246513884636,0.8632241772745106,0.8031379731124805,0.8572177232085512,0.8270170227833249,0.8334610208205787,0.023208829983338553,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07476620674133301,0.011161104854916847,0.056112051010131836,0.01110477062819616,manhattan,19,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.8166356947230676,0.8531022166723035,0.8104282333378421,0.8558648557890856,0.8227453923732571,0.831754565178028,0.01898652400662682,23,0.8429081113450652,0.8601396727010285,0.8508474328850046,0.8501406499287223,0.8418565705811019,0.8491784874881845,0.00658463060072837
0.06199660301208496,0.003928586025235972,0.024314260482788085,0.0018792652925893247,manhattan,19,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19, 'KNN__weights': 'distance'}",0.8181975372638003,0.8578935217527652,0.8074874084020605,0.858994695248954,0.8253212504899248,0.8335771455191281,0.021089951186053082,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07654633522033691,0.022835935799936848,0.05010619163513184,0.007905776646111492,manhattan,22,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.8181791968430091,0.858488816249993,0.8029880318096606,0.8524932622557179,0.815073871820639,0.8294498178558549,0.021949773764449673,41,0.8346668269408836,0.8541446404722872,0.8425758716868026,0.8466424696198191,0.8349963828915762,0.8426052383222737,0.0073535155830981355
0.060938119888305664,0.0032188726101505176,0.024084091186523438,0.0009760656527139293,manhattan,22,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22, 'KNN__weights': 'distance'}",0.8229376567198938,0.8670801972235538,0.8138668721204492,0.8524932622557179,0.8222172827334512,0.8357245231169815,0.020440135416680324,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06436872482299805,0.013777061229051481,0.044921350479125974,0.0020842796405852915,manhattan,25,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.8197117887730084,0.8691979072897089,0.8128639990245529,0.8500836237015009,0.8103863718206389,0.8324616832416039,0.023212480207422087,17,0.8355614973235147,0.854435690230522,0.8466581884089928,0.848235118021703,0.8387947856819079,0.8447370559333279,0.00677483796318288
0.07100248336791992,0.0066577987729458665,0.028013992309570312,0.0026760015985443923,manhattan,25,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}",0.8151868767404389,0.8652460451983117,0.8162055170820449,0.8517659895284452,0.815177589472167,0.8327239133657981,0.02149043916384337,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07196369171142578,0.001904867875202028,0.05999903678894043,0.007779270898535906,manhattan,28,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.8123410958672572,0.8643968031961915,0.8095853104999626,0.8594175132836748,0.8155725964106215,0.8322670664130147,0.024333923872290414,19,0.8303784458121302,0.8478339916182543,0.8399485228485245,0.8440674730667922,0.832477296688153,0.8389411460067709,0.006655492813224076
0.07183947563171386,0.02281600215401712,0.030559206008911134,0.008749485588364768,manhattan,28,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28, 'KNN__weights': 'distance'}",0.8196589681953037,0.8667074761298151,0.8114653976259514,0.8587551735372074,0.81755179981339,0.8348344746791316,0.02308182322114411,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06464991569519044,0.010075323367246468,0.05184025764465332,0.009347068503151961,manhattan,31,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.8205957208741838,0.8675126279266668,0.8190557503990941,0.856209608409564,0.8118203153887239,0.8350516115934529,0.022385140998601453,3,0.8353193310989656,0.8546561380500278,0.8382739640721332,0.8458244711262534,0.834846893293475,0.8417841595281711,0.0075399348862765
0.05842194557189941,0.0015670161518995533,0.02674403190612793,0.0015283991564139713,manhattan,31,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 31, 'KNN__weights': 'distance'}",0.8136668977593142,0.8660511969951635,0.8138470641521962,0.8524932622557179,0.823219541855162,0.83385642414869,0.021478330058263207,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05904059410095215,0.002560988233036588,0.04746279716491699,0.0017247526597086254,manhattan,34,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.8127921203170242,0.8621191428720194,0.8175483843668438,0.8547949462644802,0.8136064802441073,0.8321794302260749,0.021647812577562483,20,0.8313151048995102,0.851044073570904,0.835462567683786,0.8434833684958407,0.8338568508645744,0.8390323931029231,0.007255040700255446
0.060229253768920896,0.004216362170677037,0.029247808456420898,0.003538555885219111,manhattan,34,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 34, 'KNN__weights': 'distance'}",0.8198684481469112,0.8621471148999915,0.8217042869215264,0.8532694072173136,0.8087284314636194,0.833157910234009,0.020728914870304253,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.057969093322753906,0.001851978587179988,0.05032925605773926,0.005624853224832564,manhattan,37,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.8175752613377669,0.8614198421727187,0.820799100863462,0.8573743340897697,0.8045288207309547,0.8323554511571362,0.022783379480987485,18,0.8342703521147927,0.8534135731680804,0.838915772058616,0.8392956285814979,0.8323202782988055,0.8396431208443585,0.007386011252321897
0.06268110275268554,0.005472261792503472,0.02986774444580078,0.0036358312090280153,manhattan,37,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'distance'}",0.8207707206688778,0.8653368467591857,0.8132797416829406,0.8566190893345249,0.8111368295458649,0.8334405710949336,0.02288560136135311,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0577761173248291,0.0016121420802007182,0.04790644645690918,0.0013881345602226281,manhattan,40,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.8110150703527675,0.8652199180658179,0.8140418719151431,0.8541515896211236,0.8004710915197496,0.8289957657648,0.025708199433308935,42,0.8297245739183127,0.8511798713941282,0.8367697444826845,0.8385558799206605,0.8317536465967323,0.8375967432625038,0.007512896495761686
0.06100583076477051,0.003102078002386771,0.030162668228149413,0.001905748939831342,manhattan,40,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'distance'}",0.8206691510546075,0.8621191428720194,0.8117921836189432,0.8581446283816914,0.8071659314636196,0.8319920239905294,0.023423297939742894,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.057422208786010745,0.0010639228394162129,0.05351543426513672,0.008364827659281234,manhattan,43,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.812887962459378,0.8653798683238348,0.8154684453417166,0.8603473467698607,0.7981751030794266,0.8304700066987913,0.027153164523647716,32,0.8288765859755814,0.8519298897983669,0.8343046259571941,0.8329337334678606,0.8307450105910315,0.8357579691580069,0.008295814836271696
0.06570949554443359,0.00701550234799329,0.031492996215820315,0.0023252994914187376,manhattan,43,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'distance'}",0.8161511244989959,0.8660791690231355,0.8117921836189432,0.8541724898274746,0.804817299635359,0.8306170181271815,0.02466188794785395,30,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05690226554870605,0.0005763625549492106,0.048984861373901366,0.0011400437799774323,manhattan,46,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.8134304363789012,0.8638294807269357,0.8053335622482143,0.855655007309992,0.7996655834020236,0.8275983461875622,0.026741782222487565,50,0.8275020521438351,0.8482135413991284,0.8315185347869948,0.8330803292746858,0.8259622523746096,0.8332553419958508,0.007913082313059571
0.06600160598754883,0.008155341396510083,0.040091657638549806,0.011486931256256976,manhattan,46,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'distance'}",0.8238794925165206,0.8653798683238347,0.8071328567685264,0.8534731891281738,0.8027170773626086,0.8305347486609567,0.02491945712873892,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05697741508483887,0.0010237558818828286,0.04961295127868652,0.000920945052114217,manhattan,49,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.8134000277631266,0.863130180027635,0.8117840195592241,0.8500036411840185,0.8022512051752123,0.8281287659440006,0.023902351608829774,48,0.8307367326180423,0.8479984168502436,0.8347792399897151,0.8337621938990281,0.8290022160869096,0.8352557598887878,0.00669867949036327
0.06438016891479492,0.0052271587046667555,0.03752212524414063,0.010518218213584878,manhattan,49,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'distance'}",0.8158928955108227,0.8638294807269357,0.807860129495799,0.8533533233012297,0.8069728929162346,0.8295935929650434,0.024117466874950366,39,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05738000869750977,0.0009177626749198979,0.02646665573120117,0.000538150173646677,euclidean,1,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.7987407645581097,0.8193333242752422,0.7760551025742636,0.7741239753235113,0.7828283240522566,0.7902284137204548,0.01694333148137387,99,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.058503913879394534,0.0012286850748358066,0.008181428909301758,0.0001946560367290685,euclidean,1,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'distance'}",0.7987407645581097,0.8193333242752422,0.7760551025742636,0.7741239753235113,0.7828283240522566,0.7902284137204548,0.01694333148137387,99,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06257171630859375,0.005098237085350444,0.03297677040100098,0.003418944209786228,euclidean,4,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",0.7922521038852965,0.8284765496030442,0.7891863296358654,0.7914933345959788,0.8010482944323952,0.8004909938421202,0.014567545890664836,95,0.8610000002948391,0.8713519373159102,0.8605382118119482,0.8660853172539569,0.8628231254675273,0.8643597184288364,0.004003037670609252
0.058109092712402347,0.001277665544548936,0.010658502578735352,0.00034415762772121273,euclidean,4,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'distance'}",0.8076961281083689,0.8435052554541781,0.802364761729749,0.8156665650910416,0.8089578083348264,0.8156422976028707,0.014569018200552486,92,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.057213115692138675,0.000978406702852072,0.031534004211425784,0.00038360150254211704,euclidean,7,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.8169249766811857,0.8537125571514963,0.8219350208300229,0.8303012122432178,0.8159951814212623,0.8277813356724633,0.013929122488706515,49,0.8684095116819331,0.87589568528698,0.8645607840511064,0.8718956639232733,0.8676170864298811,0.8696757462746347,0.0038889573058162913
0.06874022483825684,0.007651895786828586,0.014841461181640625,0.0031543444664643783,euclidean,7,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'distance'}",0.819261185054979,0.8553949229784404,0.8107281159434814,0.8360444721681637,0.8159951814212622,0.8274913009190481,0.01632950597640739,53,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05875101089477539,0.0024307001733953823,0.03490204811096191,0.003922302901122428,euclidean,10,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.8113517197199772,0.8562721405632447,0.7886703427741235,0.8445591952240926,0.7999994318047418,0.8201811849081655,0.02598330368101985,88,0.8459510645045514,0.8592400175242909,0.8508855262862025,0.8546225839048921,0.846323100808011,0.8514044586055896,0.0050513623716935295
0.058082866668701175,0.0015439917262050373,0.013165426254272462,0.000372175553278525,euclidean,10,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'distance'}",0.8184596141706798,0.8618683874984165,0.807239776506697,0.848759154150708,0.807146234558529,0.8287071348431867,0.022504833734648934,46,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06391463279724122,0.007647045422066036,0.0367769718170166,0.0024693184974738784,euclidean,13,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.811699128995979,0.8550190819611745,0.8032715862958618,0.8476501625843049,0.8067536233067109,0.824886891386064,0.021892268587789143,69,0.8437812673988675,0.8663119783389899,0.8504419343287157,0.8559496777518796,0.8462868551548742,0.8525543425946653,0.008018869720658219
0.058463764190673825,0.001697767967053046,0.014175987243652344,0.00040890135061635077,euclidean,13,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'distance'}",0.8076599451925226,0.8605376597689088,0.8056812248500788,0.8433942648675639,0.808437142176693,0.8251490000218139,0.02258493176234197,68,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.058484888076782225,0.0016948359464770862,0.03561124801635742,0.0006092542343184437,euclidean,16,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.8111465349319414,0.8504766838041254,0.7931450772042203,0.857251755848339,0.8049520582907713,0.8234006094983184,0.025632890487268235,77,0.8331125931737381,0.8566232094650934,0.8437452640087285,0.8467081814327411,0.8420545946307679,0.8444487685422137,0.00759022816160732
0.07687239646911621,0.013760224120201732,0.02130575180053711,0.005358369561131476,euclidean,16,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'distance'}",0.8219857982877788,0.8569073331468822,0.8064794911699725,0.8525243725388773,0.8116233947926901,0.8299136025138623,0.020911269597973542,36,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06536698341369629,0.015472366086908556,0.03770627975463867,0.0034611569824178827,euclidean,19,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.8246671156526261,0.8551360106545424,0.8062717609157306,0.848716132586059,0.8088667515520553,0.828743947516208,0.020058699370038735,44,0.837682634224638,0.8595964148962123,0.8491333107220216,0.8499352564069431,0.840156105148726,0.8473007442797081,0.007810715449522013
0.05744218826293945,0.001238987222031562,0.01611781120300293,0.0004936863690841955,euclidean,19,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'distance'}",0.8258150042138913,0.859955287762976,0.8063805255493794,0.8474981805302144,0.8039151967321526,0.8287301745409449,0.022136340025611084,45,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06217279434204102,0.004756136029576811,0.042611885070800784,0.007488810957778647,euclidean,22,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.8182876519342374,0.8568824845971497,0.8042809884981407,0.8573405113921237,0.8007743818757108,0.8275283909615698,0.024862426800856947,51,0.8288155866423836,0.8542231838824405,0.8428530965175598,0.846303981285588,0.8343908193470474,0.8413173335350039,0.00892251613706051
0.0577336311340332,0.0021044627040409016,0.01714639663696289,0.0006717012695371448,euclidean,22,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'distance'}",0.8263856175672614,0.8585648504240937,0.8120590536151309,0.8550227666368788,0.8055522744376944,0.8315337368268234,0.021733502692021272,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0
